[[{'duration': 3.48, 'start': 0.04, 'text': '안녕하세요. 조코딩입니다. 바이브'},
  {'duration': 3.04, 'start': 10719.16, 'text': '추가적으로 있습니다. 주소,'},
  {'duration': 3.44, 'start': 10720.52, 'text': '전화번호, 은행 이게 필요합니다.'},
  {'duration': 3.6, 'start': 10722.2, 'text': '물론 이게 뭐 미국에 지인이 있어'},
  {'duration': 3.479, 'start': 10723.96, 'text': '가지고 뭐 하면은 이거는 뺄 수'},
  {'duration': 3.479, 'start': 10725.8, 'text': '있는데 보통 없잖아요. 그래 가지고'},
  {'duration': 3.561, 'start': 10727.439, 'text': '미국 법인 주소지 등록해야 되고요.'},
  {'duration': 3.601, 'start': 10729.279, 'text': '비즈니스 번호 이것저 전화번호 쓸'},
  {'duration': 3.12, 'start': 10731.0, 'text': '일이 많더라고요. 머큐리 은행은'},
  {'duration': 2.8, 'start': 10732.88, 'text': '은행을 돈내고 쓰는게 아니죠.'},
  {'duration': 3.08, 'start': 10734.12, 'text': '머큐리라고 온라인 은행이 있어요.'},
  {'duration': 3.44, 'start': 10735.68, 'text': '저희 카카오뱅크 뭐 이런 것처럼'},
  {'duration': 3.88, 'start': 10737.2, 'text': '온라인 머큐리라는 은행 통해서 하면은'},
  {'duration': 3.68, 'start': 10739.12, 'text': '일단 공짜로 이용할 수 있고 대략'},
  {'duration': 4.159, 'start': 10741.08, 'text': '한요 정도가 더 들어갑니다. 저는'},
  {'duration': 4.28, 'start': 10742.8, 'text': '가장 좋았던게 서류를 엄청 떼야'},
  {'duration': 3.921, 'start': 10745.239, 'text': '되잖아요. 그게 싹 온라인으로 돼'},
  {'duration': 3.68, 'start': 10747.08, 'text': '있어 가지고 저희 아틀라스 도큐먼트'},
  {'duration': 3.119, 'start': 10749.16, 'text': '있잖아요. 요거 들어가면 필요한'},
  {'duration': 3.479, 'start': 10750.76, 'text': '서류가 다 있습니다. 그냥 원래'},
  {'duration': 3.481, 'start': 10752.279, 'text': '같으면 막 사람한테 아 이거 법인 뭐'},
  {'duration': 3.08, 'start': 10754.239, 'text': '등기부 등본 떼 주세요. 뭐 이런 거'},
  {'duration': 2.92, 'start': 10755.76, 'text': '요청하고 막 하고 하잖아요. 근데'},
  {'duration': 2.92, 'start': 10757.319, 'text': '미국은 역시 서류 바로'},
  {'duration': 3.08, 'start': 10758.68, 'text': '다운받아집니다. 내야 될 거 이런 거'},
  {'duration': 3.561, 'start': 10760.239, 'text': '있거든요. 그런 거 그냥 다운로드'},
  {'duration': 3.8, 'start': 10761.76, 'text': '누르면 바로 서류 PDF로 받아주고'},
  {'duration': 4.08, 'start': 10763.8, 'text': '제출 하면 됩니다. 그냥 그리고 이런'},
  {'duration': 5.0, 'start': 10765.56, 'text': '거 템플릿도 있어요. 계약서 세일즈'},
  {'duration': 4.2, 'start': 10767.88, 'text': '템플릿 고용 계약서 임플로이 오퍼레터'},
  {'duration': 3.44, 'start': 10770.56, 'text': '표준이 다 제공해 줘요. 야 그래'},
  {'duration': 3.76, 'start': 10772.08, 'text': '스트라이브 아틀라스 괜찮다.네 그리고'},
  {'duration': 3.479, 'start': 10774.0, 'text': '아무래도 아틀라스가 이제 미국 범위'},
  {'duration': 3.76, 'start': 10775.84, 'text': '설립이니까 연계된게 되게 많잖아요.'},
  {'duration': 3.92, 'start': 10777.479, 'text': '뭐 아까 주소지 뭐 은행 뭐 되게'},
  {'duration': 4.12, 'start': 10779.6, 'text': '많은데 이런 거에 혜택을 주는 것들이'},
  {'duration': 4.92, 'start': 10781.399, 'text': '있습니다. AWS도 아마이 스트라이크'},
  {'duration': 4.28, 'start': 10783.72, 'text': '통에 창업하시는 분들은 AWS 크레딧'},
  {'duration': 3.281, 'start': 10786.319, 'text': '많이 쓰실 거잖아요. 구글 워스페이스'},
  {'duration': 2.8, 'start': 10788.0, 'text': '이런 것도 이런 거 할인을 해'},
  {'duration': 3.16, 'start': 10789.6, 'text': '줍니다. 그래 가지고 이런 것도'},
  {'duration': 3.559, 'start': 10790.8, 'text': '받아가는 좀 쏠쏠한 재미도 있고요.'},
  {'duration': 3.12, 'start': 10792.76, 'text': '네. 직접 보여 드리면 요런 거.'},
  {'duration': 3.281, 'start': 10794.359, 'text': '어, 혜택이 많아요. 이런 거. 뭐'},
  {'duration': 4.0, 'start': 10795.88, 'text': '약간 뭐 메인은 아니지만 그래도 이런'},
  {'duration': 3.52, 'start': 10797.64, 'text': '거. 뭐 위워크 이런 거 원패스워드'},
  {'duration': 3.64, 'start': 10799.88, 'text': '이런 거 이거 유용할 것 같아요.'},
  {'duration': 3.72, 'start': 10801.16, 'text': '이거 프로덕트 디벨로먼트 레플릿 이거'},
  {'duration': 2.959, 'start': 10803.52, 'text': '바이브 코딩툴 저도 광고 한번'},
  {'duration': 3.64, 'start': 10804.88, 'text': '했었는데 요런 것도 많이 주고'},
  {'duration': 3.84, 'start': 10806.479, 'text': '포스톡이라고 저희 구글 애널스 같은'},
  {'duration': 4.919, 'start': 10808.52, 'text': '그 데이터 분석 툴도 크레딧 주고'},
  {'duration': 4.721, 'start': 10810.319, 'text': 'AWS 뭐 MS 스타터 뭐 클럭 이거'},
  {'duration': 3.561, 'start': 10813.439, 'text': '이거 로그인할 때 이거 붙이는'},
  {'duration': 3.96, 'start': 10815.04, 'text': '거거든요. 사스 이런 것도 주고'},
  {'duration': 4.279, 'start': 10817.0, 'text': '50% 할인해 주고 뭐 아무튼 혜택이'},
  {'duration': 3.84, 'start': 10819.0, 'text': '많죠. 네. 그리고 펀드 레이징도 막'},
  {'duration': 3.681, 'start': 10821.279, 'text': '이런게 잘 돼 있어요. 뭐 그럼 제'},
  {'duration': 4.04, 'start': 10822.84, 'text': '경험다 저도 이제 법을 설립했거든요.'},
  {'duration': 4.399, 'start': 10824.96, 'text': '얼마 전에 했습니다. 1월 1일 날'},
  {'duration': 4.72, 'start': 10826.88, 'text': '새벽 4시 즉 델라웨어 기준으로 딱'},
  {'duration': 3.561, 'start': 10829.359, 'text': '1월 1일 됐을 때 500달러 바로'},
  {'duration': 2.639, 'start': 10831.6, 'text': '결제해 가지고 스트라이브 아틀라스'},
  {'duration': 3.28, 'start': 10832.92, 'text': '결제를 했습니다. 그래서 법인 설립'},
  {'duration': 4.16, 'start': 10834.239, 'text': '들어갔고요. 놀랍게도 법인 설립이'},
  {'duration': 4.119, 'start': 10836.2, 'text': '완전히 안 끝나도 8일부터였나? 아'},
  {'duration': 3.121, 'start': 10838.399, 'text': '일주일 뒤부터 결제를 스트라이브를'},
  {'duration': 2.92, 'start': 10840.319, 'text': '미리 붙일 수가 있어요. 그래'},
  {'duration': 3.32, 'start': 10841.52, 'text': '스트라이브 내 서비스랑 미리 붙여 놔'},
  {'duration': 3.401, 'start': 10843.239, 'text': '가지고 개발 다 끝내 놓을 수가 있고'},
  {'duration': 4.439, 'start': 10844.84, 'text': '그게 끝이 아니라 이거를 이제 다'},
  {'duration': 5.4, 'start': 10846.64, 'text': '설립하는데 얼마나 걸렸냐? 27일 총'},
  {'duration': 4.721, 'start': 10849.279, 'text': '26일 안에 법인 설립 완전하게'},
  {'duration': 3.439, 'start': 10852.04, 'text': '끝나는 겁니다. 아무튼 요런 과정들이'},
  {'duration': 3.439, 'start': 10854.0, 'text': '있다라고 소개를 드릴 수가'},
  {'duration': 4.401, 'start': 10855.479, 'text': '있겠습니다. 미국 법인 주소 어떻게'},
  {'duration': 3.8, 'start': 10857.439, 'text': '등록하냐? 스테이블이라고 회사 주소지'},
  {'duration': 2.84, 'start': 10859.88, 'text': '해 주는게 있습니다. 아마 스트라이'},
  {'duration': 3.2, 'start': 10861.239, 'text': '통하면은 스트라이 아틀라스랑 막'},
  {'duration': 3.719, 'start': 10862.72, 'text': '연동되고 해 가지고 연결이 될 텐데'},
  {'duration': 3.601, 'start': 10864.439, 'text': '여기서 어떤게 되냐면 우편 같은 거'},
  {'duration': 3.401, 'start': 10866.439, 'text': '법인 주소지로 오잖아요. 인박스'},
  {'duration': 3.279, 'start': 10868.04, 'text': '보면은 메일룸이 있어서 여기에 이렇게'},
  {'duration': 3.28, 'start': 10869.84, 'text': '메일이 있습니다. 그래서 요거 열어'},
  {'duration': 3.761, 'start': 10871.319, 'text': '보면은 이렇게 스캔을 해 가지고 올려'},
  {'duration': 3.199, 'start': 10873.12, 'text': '줘요. 알려주면은 스캔본으로 볼 수가'},
  {'duration': 2.399, 'start': 10875.08, 'text': '있어요. 그래서 요걸로 우리 회사'},
  {'duration': 2.601, 'start': 10876.319, 'text': '주소로 요걸 쓸 수가 있습니다.'},
  {'duration': 3.121, 'start': 10877.479, 'text': '그리고 요거는 그냥 레퍼럴 코드'},
  {'duration': 3.359, 'start': 10878.92, 'text': '있길래 이게 혜택이 더 크다면 그래서'},
  {'duration': 3.28, 'start': 10880.6, 'text': '이거 하면 100달러씩 나눠 가질 수'},
  {'duration': 3.361, 'start': 10882.279, 'text': '있습니다. 하고 20% 할인도 준다고'},
  {'duration': 3.04, 'start': 10883.88, 'text': '하니까 입력하시면은 100달러씩'},
  {'duration': 2.719, 'start': 10885.64, 'text': '감사하게 나눠 가지면 좋을 것'},
  {'duration': 3.479, 'start': 10886.92, 'text': '같습니다. 네. 전화번호 또 미국'},
  {'duration': 4.241, 'start': 10888.359, 'text': '전화번호도 필요하잖아요. Q라고 해서'},
  {'duration': 4.441, 'start': 10890.399, 'text': '저도 이거 쓰고 있는데이 Q 쓰시면은'},
  {'duration': 3.759, 'start': 10892.6, 'text': '전화를 받아 줍니다. 놀랍게도 AI가'},
  {'duration': 3.04, 'start': 10894.84, 'text': '대신 받아 줘요. 그래서 여기에'},
  {'duration': 3.12, 'start': 10896.359, 'text': '들어가 보면 전화 내역이 이렇게'},
  {'duration': 3.08, 'start': 10897.88, 'text': '뜨거든요. 문자랑 인증 코드 이런 거'},
  {'duration': 2.88, 'start': 10899.479, 'text': '받을 때 있잖아요. 그때 다 받을 수'},
  {'duration': 3.2, 'start': 10900.96, 'text': '있습니다. 이렇게 전화 오면은'},
  {'duration': 3.441, 'start': 10902.359, 'text': '소나라는 AI가 여기 안에 있어서'},
  {'duration': 3.199, 'start': 10904.16, 'text': '그래서 AI 응대도 할 수 있고'},
  {'duration': 3.24, 'start': 10905.8, 'text': '녹음도 여기 딸 수 있어서 AI'},
  {'duration': 3.361, 'start': 10907.359, 'text': '서머리로 통화 내용까지 볼 수가'},
  {'duration': 3.16, 'start': 10909.04, 'text': '있어요. 괜찮죠? 그다음에 이제 은행'},
  {'duration': 3.08, 'start': 10910.72, 'text': '당연히 법인이니까 은행이 필요하죠.'},
  {'duration': 3.64, 'start': 10912.2, 'text': '저는 머큐리를 쓰고 있습니다. 요것도'},
  {'duration': 3.32, 'start': 10913.8, 'text': '250달러 나눠 가지시려면 요거로'},
  {'duration': 3.08, 'start': 10915.84, 'text': '가입하시면 좋을 것 같고요. 얘'},
  {'duration': 3.359, 'start': 10917.12, 'text': '장점은 뭐냐? 스트라이 아틀라스랑'},
  {'duration': 2.96, 'start': 10918.92, 'text': '연동이 되게 잘 돼 있고요. 또 이런'},
  {'duration': 3.161, 'start': 10920.479, 'text': '것도 돼요. 지금 실물 카드가'},
  {'duration': 4.04, 'start': 10921.88, 'text': '있거든요. 클라우드 서비스 사스'},
  {'duration': 3.679, 'start': 10923.64, 'text': '구동료 같은 거를이 머큐리 카드 같은'},
  {'duration': 2.92, 'start': 10925.92, 'text': '거 발급받아 가지고 쓸 수가'},
  {'duration': 3.641, 'start': 10927.319, 'text': '있겠습니다. 그럼 비용 처리할 때'},
  {'duration': 3.24, 'start': 10928.84, 'text': '이런 거를 결제를 하면은 그걸로 비용'},
  {'duration': 3.359, 'start': 10930.96, 'text': '처리를 할 수 있습니다. 그래서'},
  {'duration': 3.96, 'start': 10932.08, 'text': '이익의 21%를 떼가니까 이익을'},
  {'duration': 3.0, 'start': 10934.319, 'text': '줄이면 되겠죠. 이거 사스 구동료나'},
  {'duration': 2.88, 'start': 10936.04, 'text': '이런 걸로 크레딧이나 이런 거 써'},
  {'duration': 3.561, 'start': 10937.319, 'text': '가지고. 네. 그러면 요렇게 해서'},
  {'duration': 3.96, 'start': 10938.92, 'text': '이제 은행까지 소개를 드렸고요. 네.'},
  {'duration': 4.32, 'start': 10940.88, 'text': '그래서 요약해 보자면 결국에 스트라이'},
  {'duration': 4.08, 'start': 10942.88, 'text': '아틀라스 쓰시면 알아서 싹 해결해'},
  {'duration': 3.96, 'start': 10945.2, 'text': '줍니다. 대신에 돈은 내야 된다.'},
  {'duration': 3.88, 'start': 10946.96, 'text': '그러면은 이제 또 가장 중요한 엑시'},
  {'duration': 3.079, 'start': 10949.16, 'text': '전략 바로 들어가 보도록 하겠습니다.'},
  {'duration': 2.8, 'start': 10950.84, 'text': '5주 완성 과정 여러분들'},
  {'duration': 3.04, 'start': 10952.239, 'text': '들으셨잖아요. 왜 하시나요? 다양한'},
  {'duration': 3.48, 'start': 10953.64, 'text': '이유는 있겠지만 보통은 이제 어떤'},
  {'duration': 3.521, 'start': 10955.279, 'text': '글로벌 수익형을 만든다라고 하면'},
  {'duration': 3.44, 'start': 10957.12, 'text': '비즈니스를 만드는 거. 돈을'},
  {'duration': 3.76, 'start': 10958.8, 'text': '벌어야겠죠. 그리고 큰 꿈을 가지신'},
  {'duration': 3.56, 'start': 10960.56, 'text': '분들은 아무래도 엑시에 대해서 생각을'},
  {'duration': 3.759, 'start': 10962.56, 'text': '해 볼 수밖에 없습니다. 어떻게 내가'},
  {'duration': 3.8, 'start': 10964.12, 'text': '만든 서비스로 엑시을 실제로 할 수가'},
  {'duration': 2.841, 'start': 10966.319, 'text': '있을까? 내 제품으로 할 수 있는'},
  {'duration': 2.88, 'start': 10967.92, 'text': '엑시 전략 소개해 드리도록'},
  {'duration': 3.48, 'start': 10969.16, 'text': '하겠습니다. 일단 크게 보면 세'},
  {'duration': 4.04, 'start': 10970.8, 'text': '가지가 있을 것 같아요. 일단은 그냥'},
  {'duration': 3.32, 'start': 10972.64, 'text': '현금 흐름을 유지한다. 결제 구독'},
  {'duration': 3.16, 'start': 10974.84, 'text': '이런 거 붙여 놨잖아요. 그러면'},
  {'duration': 3.88, 'start': 10975.96, 'text': '그걸로 그냥 꾸준히 현금을 받을 수도'},
  {'duration': 3.439, 'start': 10978.0, 'text': '있습니다. 그리고 매각을 하거나 내'},
  {'duration': 3.08, 'start': 10979.84, 'text': '거 팔 수도 있고요. IPO라고'},
  {'duration': 3.201, 'start': 10981.439, 'text': '상장을 할 수가 있겠습니다. 자,이'},
  {'duration': 4.0, 'start': 10982.92, 'text': '세 개를 하나씩 살펴볼게요. 자,'},
  {'duration': 3.88, 'start': 10984.64, 'text': '일단은 현금 흐름을 유지한다. 그러면'},
  {'duration': 4.24, 'start': 10986.92, 'text': '뭐 한국 기준으로 어떤 서비스를'},
  {'duration': 4.2, 'start': 10988.52, 'text': '만들었는데 지속적 반복적으로 수익이'},
  {'duration': 3.159, 'start': 10991.16, 'text': '난다. 그러면 사업자 등록은'},
  {'duration': 3.32, 'start': 10992.72, 'text': '세법상으로 하셔야 됩니다. 크게 두'},
  {'duration': 3.321, 'start': 10994.319, 'text': '개죠. 개인 사업자로 돈을 받는 거,'},
  {'duration': 3.199, 'start': 10996.04, 'text': '법인 사업자로 돈을 받는 거 이렇게'},
  {'duration': 3.32, 'start': 10997.64, 'text': '두 가지로 나눌 수 있는데 개인'},
  {'duration': 3.481, 'start': 10999.239, 'text': '사업자는 바로 내 돈이죠. 근데 법인'},
  {'duration': 3.56, 'start': 11000.96, 'text': '사업자는 법인의 돈이 쌓이거든요.'},
  {'duration': 3.8, 'start': 11002.72, 'text': '현금 흐름이 서비스로 나오면 그걸'},
  {'duration': 2.959, 'start': 11004.52, 'text': '급여나 혹은 배당으로 돈을 가져가는'},
  {'duration': 2.68, 'start': 11006.52, 'text': '거. 네. 요런게 있겠습니다. 그래서'},
  {'duration': 3.401, 'start': 11007.479, 'text': '좀 더 구체적으로 보자면 일단 개인'},
  {'duration': 3.56, 'start': 11009.2, 'text': '사업자, 법인 사업자 뭐가 다른가?'},
  {'duration': 4.359, 'start': 11010.88, 'text': '가장 큰 차이가 뭐냐 하면은 세율이'},
  {'duration': 3.92, 'start': 11012.76, 'text': '다릅니다. 종합소득세를 낸다. 즉'},
  {'duration': 3.521, 'start': 11015.239, 'text': '개인 사업으로 그냥 돈을 다'},
  {'duration': 3.52, 'start': 11016.68, 'text': '당긴다라고 하면은 종합소득세가 꽤'},
  {'duration': 2.96, 'start': 11018.76, 'text': '나옵니다. 돈이 많아질수록 꽤'},
  {'duration': 3.0, 'start': 11020.2, 'text': '나옵니다. 예를 들어 10억을'},
  {'duration': 2.96, 'start': 11021.72, 'text': '벌었어요. 그냥 대략 계산해 보면'},
  {'duration': 3.039, 'start': 11023.2, 'text': '5억 5천 이렇게 남는 겁니다.'},
